POS_1-GRAM_AFTER_ANSWER_CC,POS_1-GRAM_AFTER_ANSWER_CD,POS_1-GRAM_AFTER_ANSWER_DT,POS_1-GRAM_AFTER_ANSWER_EX,POS_1-GRAM_AFTER_ANSWER_IN,POS_1-GRAM_AFTER_ANSWER_JJ,POS_1-GRAM_AFTER_ANSWER_JJR,POS_1-GRAM_AFTER_ANSWER_JJS,POS_1-GRAM_AFTER_ANSWER_MD,POS_1-GRAM_AFTER_ANSWER_NN,POS_1-GRAM_AFTER_ANSWER_NNP,POS_1-GRAM_AFTER_ANSWER_NNPS,POS_1-GRAM_AFTER_ANSWER_NNS,POS_1-GRAM_AFTER_ANSWER_POS,POS_1-GRAM_AFTER_ANSWER_PRP,POS_1-GRAM_AFTER_ANSWER_RB,POS_1-GRAM_AFTER_ANSWER_RBR,POS_1-GRAM_AFTER_ANSWER_RBS,POS_1-GRAM_AFTER_ANSWER_RP,POS_1-GRAM_AFTER_ANSWER_TO,POS_1-GRAM_AFTER_ANSWER_VB,POS_1-GRAM_AFTER_ANSWER_VBD,POS_1-GRAM_AFTER_ANSWER_VBG,POS_1-GRAM_AFTER_ANSWER_VBN,POS_1-GRAM_AFTER_ANSWER_VBP,POS_1-GRAM_AFTER_ANSWER_VBZ,POS_1-GRAM_AFTER_ANSWER_WDT,POS_1-GRAM_AFTER_ANSWER_WP,POS_1-GRAM_AFTER_ANSWER_WRB,POS_1-GRAM_BEFORE_ANSWER_CC,POS_1-GRAM_BEFORE_ANSWER_CD,POS_1-GRAM_BEFORE_ANSWER_DT,POS_1-GRAM_BEFORE_ANSWER_EX,POS_1-GRAM_BEFORE_ANSWER_IN,POS_1-GRAM_BEFORE_ANSWER_JJ,POS_1-GRAM_BEFORE_ANSWER_JJR,POS_1-GRAM_BEFORE_ANSWER_JJS,POS_1-GRAM_BEFORE_ANSWER_MD,POS_1-GRAM_BEFORE_ANSWER_NN,POS_1-GRAM_BEFORE_ANSWER_NNP,POS_1-GRAM_BEFORE_ANSWER_NNPS,POS_1-GRAM_BEFORE_ANSWER_NNS,POS_1-GRAM_BEFORE_ANSWER_POS,POS_1-GRAM_BEFORE_ANSWER_PRP,POS_1-GRAM_BEFORE_ANSWER_RB,POS_1-GRAM_BEFORE_ANSWER_RBR,POS_1-GRAM_BEFORE_ANSWER_RBS,POS_1-GRAM_BEFORE_ANSWER_RP,POS_1-GRAM_BEFORE_ANSWER_TO,POS_1-GRAM_BEFORE_ANSWER_VB,POS_1-GRAM_BEFORE_ANSWER_VBD,POS_1-GRAM_BEFORE_ANSWER_VBG,POS_1-GRAM_BEFORE_ANSWER_VBN,POS_1-GRAM_BEFORE_ANSWER_VBP,POS_1-GRAM_BEFORE_ANSWER_VBZ,POS_1-GRAM_BEFORE_ANSWER_WDT,POS_1-GRAM_BEFORE_ANSWER_WP,POS_1-GRAM_BEFORE_ANSWER_WRB,POS_1-GRAM_IN_ANSWER_COUNT_CC,POS_1-GRAM_IN_ANSWER_COUNT_CD,POS_1-GRAM_IN_ANSWER_COUNT_DT,POS_1-GRAM_IN_ANSWER_COUNT_EX,POS_1-GRAM_IN_ANSWER_COUNT_IN,POS_1-GRAM_IN_ANSWER_COUNT_JJ,POS_1-GRAM_IN_ANSWER_COUNT_JJR,POS_1-GRAM_IN_ANSWER_COUNT_JJS,POS_1-GRAM_IN_ANSWER_COUNT_MD,POS_1-GRAM_IN_ANSWER_COUNT_NN,POS_1-GRAM_IN_ANSWER_COUNT_NNP,POS_1-GRAM_IN_ANSWER_COUNT_NNPS,POS_1-GRAM_IN_ANSWER_COUNT_NNS,POS_1-GRAM_IN_ANSWER_COUNT_POS,POS_1-GRAM_IN_ANSWER_COUNT_PRP,POS_1-GRAM_IN_ANSWER_COUNT_PRP$,POS_1-GRAM_IN_ANSWER_COUNT_RB,POS_1-GRAM_IN_ANSWER_COUNT_RBR,POS_1-GRAM_IN_ANSWER_COUNT_RBS,POS_1-GRAM_IN_ANSWER_COUNT_RP,POS_1-GRAM_IN_ANSWER_COUNT_TO,POS_1-GRAM_IN_ANSWER_COUNT_VB,POS_1-GRAM_IN_ANSWER_COUNT_VBD,POS_1-GRAM_IN_ANSWER_COUNT_VBG,POS_1-GRAM_IN_ANSWER_COUNT_VBN,POS_1-GRAM_IN_ANSWER_COUNT_VBP,POS_1-GRAM_IN_ANSWER_COUNT_VBZ,POS_1-GRAM_IN_ANSWER_COUNT_WDT,POS_1-GRAM_IN_ANSWER_COUNT_WP,POS_1-GRAM_IN_ANSWER_COUNT_WP$,POS_1-GRAM_IN_ANSWER_COUNT_WRB,QuestionID
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dd828296-138e-4985-b225-5340097fa056
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d5e7b97b-33e1-4f3d-a229-cff9f47b1e38
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bdbdc718-6467-4caf-a783-a11701b7a458
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6f336956-856a-49e7-b310-4cf0f8f828dd
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f3a9e608-561d-431d-b9c8-293aa6b5a2d6
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7021fb45-9b5d-4f17-9fd8-4e76a965dfb1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3,0,2,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90618935-72db-455a-8498-7f3d864cd2d0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,af1285ec-ac96-4120-9d05-c662949bab4d
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c94a4246-19e0-46ed-a842-2b6416a1a9d8
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8279f11c-d835-4b2e-bdb2-f17ad48b9d64
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3820bd6a-abac-4af3-8760-d076232331ed
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,2,0,4,0,0,0,0,1,9,0,2,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,a4330622-3e2b-4539-944b-8160ce1766ef
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dff23e4b-a81b-49db-b73c-62cb58f58e5c
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333e0033-2b21-4b1f-bad0-3c9179210267
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a8c0ad77-1ef3-4411-bfe4-a04dc360648f
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961273c8-b16f-4226-b583-800da511a91c
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,db8bde58-b2d4-4a04-9681-4a4e654ec669
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b511bf4b-2c25-4ca8-9dda-c8bbc63efb11
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,1,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f010c6ce-bc79-46cb-bbed-086bb6504823
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,df3b5fb1-aa39-4577-ac21-c6ad8ccc80cf
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a31794ce-c533-4e0b-867d-6a9500193d83
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edda3fd5-caf3-44d3-b5d0-37fb7b8f8da5
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a6b82dda-c4ff-4760-84c6-d336f72db320
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e34c637-b9d7-4a10-a37c-ca16bf1dda55
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30278f15-37ee-478e-9a02-a44f8c5cf55d
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245bca60-789f-47be-b0fc-50ca86b46b35
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ccdb5b57-9674-4fb6-aa14-63475daf74e1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce64905c-036d-4d30-b34b-ee0b3226de54
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,065190e3-beff-4dcc-a26b-1c8a744a879a
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07595d0f-1a2f-4ecc-a1de-5e7ebc58f289
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21c84b41-2877-4482-ba3d-8ee61da0eab2
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,4,0,4,2,0,0,0,4,0,0,3,0,0,1,2,0,0,0,0,0,1,1,2,1,0,0,0,0,1,e90356a8-9602-4e56-8abf-e4754c566603
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38bb9918-57b4-43ab-829c-f495d052e159
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47c54452-aef0-4057-9a52-3d4131ecfd62
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00b8b8d0-6e24-44dc-a846-a4dbe53cbfcd
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bbdeb6b3-eb65-433a-b498-72ccd1673de8
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073d13d-79d4-4fa6-9773-17999791f624
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e14fc7a-ede4-4c85-bb4a-1efbbeb3eefb
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6ed79c79-5b06-4015-a220-5d02979c8ee7
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486be410-f0cf-4921-9421-7d5846e999bd
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a661e5a0-d9f4-4e63-b655-b20c5c5606a1
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88613825-69a8-4927-a57a-c63bb5815468
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3d5cfb4a-a80c-48fc-ad33-d78c8affe6a0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a428f336-dc2e-4266-8cfe-f368397778e8
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8488f393-d68f-4df6-9b0f-25bb59bc49c2
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151560c4-ce89-425f-9fcb-e7fd4d9b515e
